*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Sat Aug 31 13:58:33 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Moon (301)                      {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jul-22 09:31:00.0000 TDB
Stop  time      : A.D. 2019-Sep-03 12:41:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458692.886111111, A.D. 2019-Jul-28 09:16:00.0000, -1.001314232626970E+05, -3.637273724715466E+05,  1.879988567652104E+04,  1.015337945683698E+00, -2.107400197947062E-01, -8.357306916908386E-02,  1.259960115874973E+00,  3.777265401201230E+05, -7.038553355811644E-02,
2458692.889583333, A.D. 2019-Jul-28 09:21:00.0000, -9.982678729792862E+04, -3.637904723107532E+05,  1.877480739209408E+04,  1.015568378500285E+00, -2.099255292671868E-01, -8.361548542028811E-02,  1.259889685731541E+00,  3.777054256943062E+05, -7.037729375942760E-02,
2458692.893055555, A.D. 2019-Jul-28 09:26:00.0000, -9.952208230017908E+04, -3.638533277617421E+05,  1.874971639022538E+04,  1.015798165494541E+00, -2.091107650915786E-01, -8.365785210608379E-02,  1.259819263868023E+00,  3.776843137507451E+05, -7.036898518292208E-02,
2458692.896527778, A.D. 2019-Jul-28 09:31:00.0000, -9.921730846325247E+04, -3.639159387424919E+05,  1.872461268579161E+04,  1.016027306283141E+00, -2.082957277536868E-01, -8.370016917960708E-02,  1.259748850353253E+00,  3.776632043100759E+05, -7.036060780984806E-02,
2458692.900000000, A.D. 2019-Jul-28 09:36:00.0000, -9.891246598106806E+04, -3.639783051711268E+05,  1.869949629368354E+04,  1.016255800483045E+00, -2.074804177399031E-01, -8.374243659400345E-02,  1.259678445256087E+00,  3.776420973929407E+05, -7.035216162154802E-02,
2458692.903472222, A.D. 2019-Jul-28 09:41:00.0000, -9.860755504765977E+04, -3.640404269659169E+05,  1.867436722880583E+04,  1.016483647711497E+00, -2.066648355372060E-01, -8.378465430242749E-02,  1.259608048645395E+00,  3.776209930199864E+05, -7.034364659945724E-02,
2458692.906944444, A.D. 2019-Jul-28 09:46:00.0000, -9.830257585717655E+04, -3.641023040452790E+05,  1.864922550607736E+04,  1.016710847586026E+00, -2.058489816331609E-01, -8.382682225804340E-02,  1.259537660590068E+00,  3.775998912118663E+05, -7.033506272510529E-02,
2458692.910416667, A.D. 2019-Jul-28 09:51:00.0000, -9.799752860388179E+04, -3.641639363277755E+05,  1.862407114043098E+04,  1.016937399724446E+00, -2.050328565159199E-01, -8.386894041402468E-02,  1.259467281159016E+00,  3.775787919892385E+05, -7.032640998011458E-02,
2458692.913888889, A.D. 2019-Jul-28 09:56:00.0000, -9.769241348215369E+04, -3.642253237321161E+05,  1.859890414681363E+04,  1.017163303744858E+00, -2.042164606742220E-01, -8.391100872355470E-02,  1.259396910421166E+00,  3.775576953727672E+05, -7.031768834620208E-02,
2458692.917361111, A.D. 2019-Jul-28 10:01:00.0000, -9.738723068648484E+04, -3.642864661771565E+05,  1.857372454018616E+04,  1.017388559265650E+00, -2.033997945973934E-01, -8.395302713982616E-02,  1.259326548445463E+00,  3.775366013831215E+05, -7.030889780517841E-02,
2458692.920833333, A.D. 2019-Jul-28 10:06:00.0000, -9.708198041148239E+04, -3.643473635819000E+05,  1.854853233552366E+04,  1.017613165905500E+00, -2.025828587753476E-01, -8.399499561604171E-02,  1.259256195300872E+00,  3.775155100409765E+05, -7.030003833894863E-02,
2458692.924305555, A.D. 2019-Jul-28 10:11:00.0000, -9.677666285186776E+04, -3.644080158654962E+05,  1.852332754781521E+04,  1.017837123283374E+00, -2.017656536985849E-01, -8.403691410541364E-02,  1.259185851056374E+00,  3.774944213670124E+05, -7.029110992951178E-02,
2458692.927777778, A.D. 2019-Jul-28 10:16:00.0000, -9.647127820247663E+04, -3.644684229472427E+05,  1.849811019206385E+04,  1.018060431018530E+00, -2.009481798581936E-01, -8.407878256116434E-02,  1.259115515780970E+00,  3.774733353819149E+05, -7.028211255896098E-02,
2458692.931250000, A.D. 2019-Jul-28 10:21:00.0000, -9.616582665825896E+04, -3.645285847465839E+05,  1.847288028328655E+04,  1.018283088730517E+00, -2.001304377458489E-01, -8.412060093652596E-02,  1.259045189543677E+00,  3.774522521063749E+05, -7.027304620948466E-02,
2458692.934722222, A.D. 2019-Jul-28 10:26:00.0000, -9.586030841427865E+04, -3.645885011831123E+05,  1.844763783651461E+04,  1.018505096039175E+00, -1.993124278538138E-01, -8.416236918474095E-02,  1.258974872413531E+00,  3.774311715610888E+05, -7.026391086336498E-02,
2458692.938194444, A.D. 2019-Jul-28 10:31:00.0000, -9.555472366571375E+04, -3.646481721765676E+05,  1.842238286679309E+04,  1.018726452564640E+00, -1.984941506749389E-01, -8.420408725906167E-02,  1.258904564459585E+00,  3.774100937667583E+05, -7.025470650297955E-02,
2458692.941666667, A.D. 2019-Jul-28 10:36:00.0000, -9.524907260785616E+04, -3.647075976468379E+05,  1.839711538918124E+04,  1.018947157927339E+00, -1.976756067026627E-01, -8.424575511275079E-02,  1.258834265750909E+00,  3.773890187440902E+05, -7.024543311080012E-02,
2458692.945138889, A.D. 2019-Jul-28 10:41:00.0000, -9.494335543611155E+04, -3.647667775139593E+05,  1.837183541875221E+04,  1.019167211747998E+00, -1.968567964310112E-01, -8.428737269908140E-02,  1.258763976356593E+00,  3.773679465137968E+05, -7.023609066939406E-02,
2458692.948611111, A.D. 2019-Jul-28 10:46:00.0000, -9.463757234599945E+04, -3.648257116981160E+05,  1.834654297059319E+04,  1.019386613647637E+00, -1.960377203545983E-01, -8.432893997133686E-02,  1.258693696345741E+00,  3.773468770965953E+05, -7.022667916142379E-02,
2458692.952083333, A.D. 2019-Jul-28 10:51:00.0000, -9.433172353315292E+04, -3.648844001196410E+05,  1.832123805980547E+04,  1.019605363247575E+00, -1.952183789686263E-01, -8.437045688281100E-02,  1.258623425787477E+00,  3.773258105132082E+05, -7.021719856964651E-02,
2458692.955555555, A.D. 2019-Jul-28 10:56:00.0000, -9.402580919331871E+04, -3.649428426990157E+05,  1.829592070150425E+04,  1.019823460169426E+00, -1.943987727688851E-01, -8.441192338680820E-02,  1.258553164750941E+00,  3.773047467843635E+05, -7.020764887691543E-02,
2458692.959027778, A.D. 2019-Jul-28 11:01:00.0000, -9.371982952235690E+04, -3.650010393568706E+05,  1.827059091081878E+04,  1.020040904035107E+00, -1.935789022517529E-01, -8.445333943664357E-02,  1.258482913305290E+00,  3.772836859307940E+05, -7.019803006617858E-02,
2458692.962500000, A.D. 2019-Jul-28 11:06:00.0000, -9.341378471624105E+04, -3.650589900139848E+05,  1.824524870289235E+04,  1.020257694466831E+00, -1.927587679141963E-01, -8.449470498564285E-02,  1.258412671519699E+00,  3.772626279732374E+05, -7.018834212048006E-02,
2458692.965972222, A.D. 2019-Jul-28 11:11:00.0000, -9.310767497105793E+04, -3.651166945912869E+05,  1.821989409288217E+04,  1.020473831087117E+00, -1.919383702537699E-01, -8.453601998714261E-02,  1.258342439463360E+00,  3.772415729324369E+05, -7.017858502295958E-02,
2458692.969444444, A.D. 2019-Jul-28 11:16:00.0000, -9.280150048300765E+04, -3.651741530098546E+05,  1.819452709595948E+04,  1.020689313518782E+00, -1.911177097686168E-01, -8.457728439449033E-02,  1.258272217205479E+00,  3.772205208291404E+05, -7.016875875685304E-02,
2458692.972916667, A.D. 2019-Jul-28 11:21:00.0000, -9.249526144840324E+04, -3.652313651909154E+05,  1.816914772730955E+04,  1.020904141384948E+00, -1.902967869574687E-01, -8.461849816104441E-02,  1.258202004815282E+00,  3.771994716841012E+05, -7.015886330549127E-02,
2458692.976388889, A.D. 2019-Jul-28 11:26:00.0000, -9.218895806367087E+04, -3.652883310558464E+05,  1.814375600213160E+04,  1.021118314309040E+00, -1.894756023196456E-01, -8.465966124017436E-02,  1.258131802362010E+00,  3.771784255180773E+05, -7.014889865230260E-02,
2458692.979861111, A.D. 2019-Jul-28 11:31:00.0000, -9.188259052534965E+04, -3.653450505261745E+05,  1.811835193563887E+04,  1.021331831914790E+00, -1.886541563550561E-01, -8.470077358526078E-02,  1.258061609914922E+00,  3.771573823518317E+05, -7.013886478081079E-02,
2458692.983333333, A.D. 2019-Jul-28 11:36:00.0000, -9.157615903009142E+04, -3.654015235235768E+05,  1.809293554305850E+04,  1.021544693826233E+00, -1.878324495641976E-01, -8.474183514969555E-02,  1.257991427543292E+00,  3.771363422061323E+05, -7.012876167463614E-02,
2458692.986805555, A.D. 2019-Jul-28 11:41:00.0000, -9.126966377466090E+04, -3.654577499698806E+05,  1.806750683963177E+04,  1.021756899667713E+00, -1.870104824481563E-01, -8.478284588688173E-02,  1.257921255316410E+00,  3.771153051017520E+05, -7.011858931749534E-02,
2458692.990277778, A.D. 2019-Jul-28 11:46:00.0000, -9.096310495593533E+04, -3.655137297870633E+05,  1.804206584061374E+04,  1.021968449063881E+00, -1.861882555086070E-01, -8.482380575023393E-02,  1.257851093303583E+00,  3.770942710594685E+05, -7.010834769320193E-02,
2458692.993750000, A.D. 2019-Jul-28 11:51:00.0000, -9.065648277090462E+04, -3.655694628972536E+05,  1.801661256127365E+04,  1.022179341639698E+00, -1.853657692478134E-01, -8.486471469317815E-02,  1.257780941574135E+00,  3.770732401000644E+05, -7.009803678566595E-02,
2458692.997222222, A.D. 2019-Jul-28 11:56:00.0000, -9.034979741667103E+04, -3.656249492227302E+05,  1.799114701689454E+04,  1.022389577020434E+00, -1.845430241686281E-01, -8.490557266915189E-02,  1.257710800197406E+00,  3.770522122443270E+05, -7.008765657889446E-02,
2458693.000694444, A.D. 2019-Jul-28 12:01:00.0000, -9.004304909044931E+04, -3.656801886859233E+05,  1.796566922277353E+04,  1.022599154831670E+00, -1.837200207744929E-01, -8.494637963160445E-02,  1.257640669242749E+00,  3.770311875130486E+05, -7.007720705699130E-02,
2458693.004166667, A.D. 2019-Jul-28 12:06:00.0000, -8.973623798956639E+04, -3.657351812094138E+05,  1.794017919422159E+04,  1.022808074699297E+00, -1.828967595694385E-01, -8.498713553399670E-02,  1.257570548779536E+00,  3.770101659270259E+05, -7.006668820415766E-02,
2458693.007638889, A.D. 2019-Jul-28 12:11:00.0000, -8.942936431146145E+04, -3.657899267159343E+05,  1.791467694656378E+04,  1.023016336249523E+00, -1.820732410580845E-01, -8.502784032980137E-02,  1.257500438877154E+00,  3.769891475070608E+05, -7.005610000469188E-02,
2458693.011111111, A.D. 2019-Jul-28 12:16:00.0000, -8.912242825368576E+04, -3.658444251283685E+05,  1.788916249513903E+04,  1.023223939108867E+00, -1.812494657456401E-01, -8.506849397250317E-02,  1.257430339605005E+00,  3.769681322739593E+05, -7.004544244298966E-02,
2458693.014583333, A.D. 2019-Jul-28 12:21:00.0000, -8.881543001390254E+04, -3.658986763697521E+05,  1.786363585530022E+04,  1.023430882904162E+00, -1.804254341379034E-01, -8.510909641559863E-02,  1.257360251032509E+00,  3.769471202485326E+05, -7.003471550354415E-02,
2458693.018055555, A.D. 2019-Jul-28 12:26:00.0000, -8.850836978988697E+04, -3.659526803632724E+05,  1.783809704241427E+04,  1.023637167262558E+00, -1.796011467412618E-01, -8.514964761259647E-02,  1.257290173229096E+00,  3.769261114515965E+05, -7.002391917094605E-02,
2458693.021527778, A.D. 2019-Jul-28 12:31:00.0000, -8.820124777952595E+04, -3.660064370322687E+05,  1.781254607186194E+04,  1.023842791811522E+00, -1.787766040626920E-01, -8.519014751701759E-02,  1.257220106264218E+00,  3.769051059039710E+05, -7.001305342988398E-02,
2458693.025000000, A.D. 2019-Jul-28 12:36:00.0000, -8.789406418081823E+04, -3.660599463002326E+05,  1.778698295903797E+04,  1.024047756178839E+00, -1.779518066097605E-01, -8.523059608239492E-02,  1.257150050207337E+00,  3.768841036264810E+05, -7.000211826514385E-02,
2458693.028472222, A.D. 2019-Jul-28 12:41:00.0000, -8.758681919187400E+04, -3.661132080908079E+05,  1.776140771935105E+04,  1.024252059992610E+00, -1.771267548906225E-01, -8.527099326227397E-02,  1.257080005127934E+00,  3.768631046399558E+05, -6.999111366161040E-02,
2458693.031944444, A.D. 2019-Jul-28 12:46:00.0000, -8.727951301091515E+04, -3.661662223277912E+05,  1.773582036822375E+04,  1.024455702881260E+00, -1.763014494140232E-01, -8.531133901021248E-02,  1.257009971095501E+00,  3.768421089652294E+05, -6.998003960426609E-02,
2458693.035416667, A.D. 2019-Jul-28 12:51:00.0000, -8.697214583627488E+04, -3.662189889351315E+05,  1.771022092109274E+04,  1.024658684473531E+00, -1.754758906892971E-01, -8.535163327978079E-02,  1.256939948179550E+00,  3.768211166231401E+05, -6.996889607819129E-02,
2458693.038888889, A.D. 2019-Jul-28 12:56:00.0000, -8.666471786639777E+04, -3.662715078369309E+05,  1.768460939340839E+04,  1.024861004398488E+00, -1.746500792263684E-01, -8.539187602456166E-02,  1.256869936449605E+00,  3.768001276345308E+05, -6.995768306856510E-02,
2458693.042361111, A.D. 2019-Jul-28 13:01:00.0000, -8.635722929983959E+04, -3.663237789574446E+05,  1.765898580063511E+04,  1.025062662285519E+00, -1.738240155357508E-01, -8.543206719815075E-02,  1.256799935975203E+00,  3.767791420202488E+05, -6.994640056066463E-02,
2458693.045833333, A.D. 2019-Jul-28 13:06:00.0000, -8.604968033526727E+04, -3.663758022210808E+05,  1.763335015825125E+04,  1.025263657764336E+00, -1.729977001285475E-01, -8.547220675415629E-02,  1.256729946825900E+00,  3.767581598011457E+05, -6.993504853986642E-02,
2458693.049305555, A.D. 2019-Jul-28 13:11:00.0000, -8.574207117145883E+04, -3.664275775524012E+05,  1.760770248174905E+04,  1.025463990464974E+00, -1.721711335164519E-01, -8.551229464619933E-02,  1.256659969071262E+00,  3.767371809980776E+05, -6.992362699164496E-02,
2458693.052777778, A.D. 2019-Jul-28 13:16:00.0000, -8.543440200730308E+04, -3.664791048761214E+05,  1.758204278663457E+04,  1.025663660017794E+00, -1.713443162117463E-01, -8.555233082791405E-02,  1.256590002780873E+00,  3.767162056319050E+05, -6.991213590157362E-02,
2458693.056250000, A.D. 2019-Jul-28 13:21:00.0000, -8.512667304179986E+04, -3.665303841171103E+05,  1.755637108842796E+04,  1.025862666053486E+00, -1.705172487273034E-01, -8.559231525294747E-02,  1.256520048024332E+00,  3.766952337234922E+05, -6.990057525532521E-02,
2458693.059722222, A.D. 2019-Jul-28 13:26:00.0000, -8.481888447405961E+04, -3.665814152003911E+05,  1.753068740266313E+04,  1.026061008203064E+00, -1.696899315765855E-01, -8.563224787495964E-02,  1.256450104871247E+00,  3.766742652937087E+05, -6.988894503867109E-02,
2458693.063194444, A.D. 2019-Jul-28 13:31:00.0000, -8.451103650330348E+04, -3.666321980511411E+05,  1.750499174488794E+04,  1.026258686097873E+00, -1.688623652736447E-01, -8.567212864762400E-02,  1.256380173391245E+00,  3.766533003634276E+05, -6.987724523748197E-02,
2458693.066666667, A.D. 2019-Jul-28 13:36:00.0000, -8.420312932886317E+04, -3.666827325946916E+05,  1.747928413066412E+04,  1.026455699369587E+00, -1.680345503331230E-01, -8.571195752462706E-02,  1.256310253653967E+00,  3.766323389535262E+05, -6.986547583772816E-02,
2458693.070138889, A.D. 2019-Jul-28 13:41:00.0000, -8.389516315018083E+04, -3.667330187565286E+05,  1.745356457556733E+04,  1.026652047650211E+00, -1.672064872702521E-01, -8.575173445966884E-02,  1.256240345729065E+00,  3.766113810848861E+05, -6.985363682547928E-02,
2458693.073611111, A.D. 2019-Jul-28 13:46:00.0000, -8.358713816680895E+04, -3.667830564622930E+05,  1.742783309518713E+04,  1.026847730572081E+00, -1.663781766008538E-01, -8.579145940646279E-02,  1.256170449686207E+00,  3.765904267783935E+05, -6.984172818690419E-02,
2458693.077083333, A.D. 2019-Jul-28 13:51:00.0000, -8.327905457841021E+04, -3.668328456377801E+05,  1.740208970512693E+04,  1.027042747767866E+00, -1.655496188413397E-01, -8.583113231873568E-02,  1.256100565595076E+00,  3.765694760549380E+05, -6.982974990827173E-02,
2458693.080555555, A.D. 2019-Jul-28 13:56:00.0000, -8.297091258475753E+04, -3.668823862089405E+05,  1.737633442100398E+04,  1.027237098870568E+00, -1.647208145087115E-01, -8.587075315022827E-02,  1.256030693525365E+00,  3.765485289354139E+05, -6.981770197595050E-02,
2458693.084027778, A.D. 2019-Jul-28 14:01:00.0000, -8.266271238573383E+04, -3.669316781018799E+05,  1.735056725844950E+04,  1.027430783513524E+00, -1.638917641205607E-01, -8.591032185469462E-02,  1.255960833546784E+00,  3.765275854407193E+05, -6.980558437640902E-02,
2458693.087500000, A.D. 2019-Jul-28 14:06:00.0000, -8.235445418133204E+04, -3.669807212428591E+05,  1.732478823310851E+04,  1.027623801330406E+00, -1.630624681950689E-01, -8.594983838590289E-02,  1.255890985729055E+00,  3.765066455917562E+05, -6.979339709621596E-02,
2458693.090972222, A.D. 2019-Jul-28 14:11:00.0000, -8.204613817165481E+04, -3.670295155582950E+05,  1.729899736063987E+04,  1.027816151955225E+00, -1.622329272510077E-01, -8.598930269763500E-02,  1.255821150141912E+00,  3.764857094094309E+05, -6.978114012203994E-02,
2458693.094444444, A.D. 2019-Jul-28 14:16:00.0000, -8.173776455691466E+04, -3.670780609747598E+05,  1.727319465671646E+04,  1.028007835022326E+00, -1.614031418077388E-01, -8.602871474368681E-02,  1.255751326855106E+00,  3.764647769146536E+05, -6.976881344064996E-02,
2458693.097916667, A.D. 2019-Jul-28 14:21:00.0000, -8.142933353743370E+04, -3.671263574189818E+05,  1.724738013702487E+04,  1.028198850166396E+00, -1.605731123852137E-01, -8.606807447786832E-02,  1.255681515938398E+00,  3.764438481283385E+05, -6.975641703891546E-02,
2458693.101388889, A.D. 2019-Jul-28 14:26:00.0000, -8.112084531364361E+04, -3.671744048178450E+05,  1.722155381726554E+04,  1.028389197022458E+00, -1.597428395039741E-01, -8.610738185400371E-02,  1.255611717461563E+00,  3.764229230714036E+05, -6.974395090380654E-02,
2458693.104861111, A.D. 2019-Jul-28 14:31:00.0000, -8.081230008608551E+04, -3.672222030983903E+05,  1.719571571315287E+04,  1.028578875225880E+00, -1.589123236851521E-01, -8.614663682593107E-02,  1.255541931494390E+00,  3.764020017647708E+05, -6.973141502239370E-02,
2458693.108333333, A.D. 2019-Jul-28 14:36:00.0000, -8.050369805540977E+04, -3.672697521878146E+05,  1.716986584041500E+04,  1.028767884412367E+00, -1.580815654504691E-01, -8.618583934750332E-02,  1.255472158106680E+00,  3.763810842293661E+05, -6.971880938184812E-02,
2458693.111805555, A.D. 2019-Jul-28 14:41:00.0000, -8.019503942237618E+04, -3.673170520134713E+05,  1.714400421479401E+04,  1.028956224217971E+00, -1.572505653222375E-01, -8.622498937258738E-02,  1.255402397368245E+00,  3.763601704861189E+05, -6.970613396944261E-02,
2458693.115277778, A.D. 2019-Jul-28 14:46:00.0000, -7.988632438785346E+04, -3.673641025028708E+05,  1.711813085204574E+04,  1.029143894279084E+00, -1.564193238233590E-01, -8.626408685506491E-02,  1.255332649348913E+00,  3.763392605559629E+05, -6.969338877255005E-02,
2458693.118750000, A.D. 2019-Jul-28 14:51:00.0000, -7.957755315281951E+04, -3.674109035836806E+05,  1.709224576793986E+04,  1.029330894232445E+00, -1.555878414773260E-01, -8.630313174883192E-02,  1.255262914118523E+00,  3.763183544598351E+05, -6.968057377864478E-02,
2458693.122222222, A.D. 2019-Jul-28 14:56:00.0000, -7.926872591836107E+04, -3.674574551837249E+05,  1.706634897825989E+04,  1.029517223715138E+00, -1.547561188082206E-01, -8.634212400779948E-02,  1.255193191746927E+00,  3.762974522186766E+05, -6.966768897530283E-02,
2458693.125694444, A.D. 2019-Jul-28 15:01:00.0000, -7.895984288567372E+04, -3.675037572309856E+05,  1.704044049880325E+04,  1.029702882364593E+00, -1.539241563407152E-01, -8.638106358589287E-02,  1.255123482303988E+00,  3.762765538534320E+05, -6.965473435020091E-02,
2458693.129166667, A.D. 2019-Jul-28 15:06:00.0000, -7.865090425606184E+04, -3.675498096536021E+05,  1.701452034538108E+04,  1.029887869818588E+00, -1.530919546000723E-01, -8.641995043705288E-02,  1.255053785859583E+00,  3.762556593850499E+05, -6.964170989111780E-02,
2458693.132638889, A.D. 2019-Jul-28 15:11:00.0000, -7.834191023093833E+04, -3.675956123798710E+05,  1.698858853381833E+04,  1.030072185715252E+00, -1.522595141121443E-01, -8.645878451523464E-02,  1.254984102483599E+00,  3.762347688344820E+05, -6.962861558593368E-02,
2458693.136111111, A.D. 2019-Jul-28 15:16:00.0000, -7.803286101182460E+04, -3.676411653382473E+05,  1.696264507995383E+04,  1.030255829693059E+00, -1.514268354033741E-01, -8.649756577440873E-02,  1.254914432245938E+00,  3.762138822226842E+05, -6.961545142263009E-02,
2458693.139583333, A.D. 2019-Jul-28 15:21:00.0000, -7.772375680035049E+04, -3.676864684573436E+05,  1.693668999964021E+04,  1.030438801390838E+00, -1.505939190007942E-01, -8.653629416856064E-02,  1.254844775216512E+00,  3.761929995706155E+05, -6.960221738929108E-02,
2458693.143055555, A.D. 2019-Jul-28 15:26:00.0000, -7.741459779825417E+04, -3.677315216659311E+05,  1.691072330874379E+04,  1.030621100447768E+00, -1.497607654320276E-01, -8.657496965169117E-02,  1.254775131465245E+00,  3.761721208992387E+05, -6.958891347410218E-02,
2458693.146527778, A.D. 2019-Jul-28 15:31:00.0000, -7.710538420738198E+04, -3.677763248929391E+05,  1.688474502314489E+04,  1.030802726503381E+00, -1.489273752252871E-01, -8.661359217781636E-02,  1.254705501062073E+00,  3.761512462295204E+05, -6.957553966535139E-02,
2458693.150000000, A.D. 2019-Jul-28 15:36:00.0000, -7.679611622968830E+04, -3.678208780674553E+05,  1.685875515873740E+04,  1.030983679197563E+00, -1.480937489093757E-01, -8.665216170096773E-02,  1.254635884076944E+00,  3.761303755824300E+05, -6.956209595142840E-02,
2458693.153472222, A.D. 2019-Jul-28 15:41:00.0000, -7.648679406723555E+04, -3.678651811187267E+05,  1.683275373142918E+04,  1.031163958170553E+00, -1.472598870136864E-01, -8.669067817519213E-02,  1.254566280579817E+00,  3.761095089789411E+05, -6.954858232082570E-02,
2458693.156944444, A.D. 2019-Jul-28 15:46:00.0000, -7.617741792219401E+04, -3.679092339761585E+05,  1.680674075714177E+04,  1.031343563062949E+00, -1.464257900682022E-01, -8.672914155455214E-02,  1.254496690640665E+00,  3.760886464400304E+05, -6.953499876213803E-02,
2458693.160416667, A.D. 2019-Jul-28 15:51:00.0000, -7.586798799684177E+04, -3.679530365693156E+05,  1.678071625181052E+04,  1.031522493515704E+00, -1.455914586034963E-01, -8.676755179312592E-02,  1.254427114329467E+00,  3.760677879866778E+05, -6.952134526406274E-02,
2458693.163888889, A.D. 2019-Jul-28 15:56:00.0000, -7.555850449356441E+04, -3.679965888279218E+05,  1.675468023138455E+04,  1.031700749170129E+00, -1.447568931507317E-01, -8.680590884500734E-02,  1.254357551716218E+00,  3.760469336398670E+05, -6.950762181539966E-02,
2458693.167361111, A.D. 2019-Jul-28 16:01:00.0000, -7.524896761485534E+04, -3.680398906818604E+05,  1.672863271182678E+04,  1.031878329667894E+00, -1.439220942416615E-01, -8.684421266430631E-02,  1.254288002870922E+00,  3.760260834205847E+05, -6.949382840505185E-02,
2458693.170833333, A.D. 2019-Jul-28 16:06:00.0000, -7.493937756331517E+04, -3.680829420611745E+05,  1.670257370911384E+04,  1.032055234651029E+00, -1.430870624086286E-01, -8.688246320514847E-02,  1.254218467863595E+00,  3.760052373498213E+05, -6.947996502202490E-02,
2458693.174305555, A.D. 2019-Jul-28 16:11:00.0000, -7.462973454165194E+04, -3.681257428960665E+05,  1.667650323923613E+04,  1.032231463761924E+00, -1.422517981845659E-01, -8.692066042167557E-02,  1.254148946764264E+00,  3.759843954485699E+05, -6.946603165542753E-02,
2458693.177777778, A.D. 2019-Jul-28 16:16:00.0000, -7.432003875268095E+04, -3.681682931168994E+05,  1.665042131819786E+04,  1.032407016643332E+00, -1.414163021029965E-01, -8.695880426804536E-02,  1.254079439642966E+00,  3.759635577378274E+05, -6.945202829447168E-02,
2458693.181250000, A.D. 2019-Jul-28 16:21:00.0000, -7.401029039932459E+04, -3.682105926541960E+05,  1.662432796201689E+04,  1.032581892938370E+00, -1.405805746980330E-01, -8.699689469843200E-02,  1.254009946569749E+00,  3.759427242385937E+05, -6.943795492847248E-02,
2458693.184722222, A.D. 2019-Jul-28 16:26:00.0000, -7.370048968461220E+04, -3.682526414386394E+05,  1.659822318672496E+04,  1.032756092290517E+00, -1.397446165043781E-01, -8.703493166702586E-02,  1.253940467614672E+00,  3.759218949718719E+05, -6.942381154684850E-02,
2458693.188194444, A.D. 2019-Jul-28 16:31:00.0000, -7.339063681168016E+04, -3.682944394010733E+05,  1.657210700836744E+04,  1.032929614343618E+00, -1.389084280573240E-01, -8.707291512803364E-02,  1.253871002847804E+00,  3.759010699586683E+05, -6.940959813912201E-02,
2458693.191666667, A.D. 2019-Jul-28 16:36:00.0000, -7.308073198377152E+04, -3.683359864725021E+05,  1.654597944300348E+04,  1.033102458741884E+00, -1.380720098927531E-01, -8.711084503567856E-02,  1.253801552339226E+00,  3.758802492199921E+05, -6.939531469491846E-02,
