*******************************************************************************
 Revised: 2019-Aug-30       Chandrayaan-2 Spacecraft / (Moon)              -152 

 PURPOSE
  The primary objective of ISRO's Chandrayaan-2 is to demonstrate the ability 
  to soft-land on the lunar surface and operate a robotic rover on the surface. 
  Scientific goals include studies of lunar topography, mineralogy, elemental 
  abundance, the lunar exosphere, and signatures of hydroxyl and water ice.

 BACKGROUND
  Chandrayaan-2 launched 2019-July-22 @ 09:13 UTC from Satish Dhawan Space 
  Centre on Sriharikota Island, India. Launch vehicle was a GSLV-MK3.

  Mission consists of an orbiter, a lander ("Vikram") and a rover ("Pragyan")

  After launch into Earth parking orbit (170 x 40400 km altitude), a series
  of maneuvers will progressively raise the apogee of the spacecraft until 
  a subsequent trans-lunar injection burn. Injection to lunar transfer orbit
  will occur 2019-Aug-14.
 
  It was inserted into an initial elliptic lunar orbit on Aug 20 
  (114 x 18072 km) and the first of a sequence of maneuvers executed,
  lowering apoapsis to 4412 km.

  The orbiter will then be placed in a 100 km circular polar orbit with a 
  series of engine burns. Subsequently, the lander will separate and touch 
  down at the predetermined site close to the lunar south pole. 

  Touchdown is to occur 2019-Sep-07 on a high plain between two craters, 
  Manzinus C and Simpelius N, about 70 degrees south of the equator.

  The orbiter mission covers 1 year, in a 100-km circular polar orbit.

  The six-wheeled Pragyan rover, whose name means "wisdom" in Sanskrit, will
  be deployed from a ramp after landing. It is solar-powered and capable of 
  traveling up to 500 meters on the lunar surface at a speed of 1 cm/s. 

  The lander/rover missions are planned for 14-15 days (1 lunar daylight
  interval).

 SPACECRAFT DETAILS
  Launch mass       : 3850 kg
  Lunar orbital mass: 2379 kg (solar arrays ~1000 W
  Lunar lander  mass: 1471 kg (solar arrays ~ 650 W)
  Rover mass        : 27 kg   (solar arrays ~  50 W)

 TRAJECTORY: 
  This is a merge of post-launch trajectory solutions fit to tracking data 
  through 2019-Aug-30 ~16:34 UTC, with a prediction thereafter.

  Trajectory name                             Start (TDB)        Stop (TDB)
  ----------------------------------------- ----------------- -----------------
  ch2o_spk_190722-[190810_od0*]_v*_dsn.V0.* 2019-Jul-22 09:31 2019-Sep-03 12:45
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Sat Aug 31 13:58:25 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Chandrayaan-2 (spacecraft) (-152) {source: chandrayaan-2_merged}
Center body name: Moon (301)                      {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jul-22 09:31:00.0000 TDB
Stop  time      : A.D. 2019-Sep-03 12:41:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458693.861805555, A.D. 2019-Jul-29 08:41:00.0000, -5.269591902259925E+03, -3.501138637236596E+05,  9.518817274592890E+03, -3.009723145313200E+00, -2.518947724004039E+00,  4.524897924868944E-01,  1.168417909933488E+00,  3.502828771901829E+05,  2.575306300362153E+00,
2458693.865277778, A.D. 2019-Jul-29 08:46:00.0000, -6.183517682273630E+03, -3.509034528839981E+05,  9.657342914920882E+03, -3.082745199118121E+00, -2.749474217546443E+00,  4.711914411712990E-01,  1.171112772268220E+00,  3.510907765934839E+05,  2.815262402839148E+00,
2458693.868750000, A.D. 2019-Jul-29 08:51:00.0000, -7.118916306175932E+03, -3.517665107680302E+05,  9.801640564604182E+03, -3.152508145804272E+00, -3.009671812031624E+00,  4.909762066211767E-01,  1.174062359593948E+00,  3.519750406279496E+05,  3.085322652098922E+00,
2458693.872222222, A.D. 2019-Jul-29 08:56:00.0000, -8.074423916567299E+03, -3.527128536473020E+05,  9.952038691470007E+03, -3.216233547458208E+00, -3.305908009704316E+00,  5.118591288635133E-01,  1.177299797013294E+00,  3.529455999495162E+05,  3.391739472319259E+00,
2458693.875694444, A.D. 2019-Jul-29 09:01:00.0000, -9.047625438587358E+03, -3.537544754173337E+05,  1.010886033343081E+04, -3.269565590650408E+00, -3.646426094258662E+00,  5.337802447834809E-01,  1.180865316799914E+00,  3.540145158903950E+05,  3.742550673507161E+00,
2458693.879166667, A.D. 2019-Jul-29 09:06:00.0000, -1.003444364711499E+04, -3.549062034146303E+05,  1.027239065047394E+04, -3.305561436414814E+00, -4.041996982210513E+00,  5.565301953290491E-01,  1.184808327967878E+00,  3.551966009003605E+05,  4.148170801651430E+00,
2458693.882638889, A.D. 2019-Jul-29 09:11:00.0000, -1.102812283346298E+04, -3.561865783538545E+05,  1.044281279764847E+04, -3.312921080065051E+00, -4.506759772122833E+00,  5.796052668475311E-01,  1.189190152634612E+00,  3.565102388877256E+05,  4.622126303421319E+00,
2458693.886111111, A.D. 2019-Jul-29 09:16:00.0000, -1.201749028798047E+04, -3.576190069734630E+05,  1.062008207490701E+04, -3.272794132335577E+00, -5.059164368335379E+00,  6.019239508108611E-01,  1.194087529760984E+00,  3.579784356141934E+05,  5.181810987573475E+00,
2458693.889583333, A.D. 2019-Jul-29 09:21:00.0000, -1.298390328933223E+04, -3.592331529236799E+05,  1.080367162554122E+04, -3.152929453847509E+00, -5.722460725639216E+00,  6.212155095256811E-01,  1.199596659094196E+00,  3.596300310384372E+05,  5.848639342938942E+00,
2458693.893055555, A.D. 2019-Jul-29 09:26:00.0000, -1.389576407462876E+04, -3.610662160681913E+05,  1.099205942969114E+04, -2.896828539285345E+00, -6.522926982555928E+00,  6.328338729610037E-01,  1.205836418744326E+00,  3.615006639212789E+05,  6.645681727685565E+00,
2458693.896527778, A.D. 2019-Jul-29 09:31:00.0000, -1.469864815701287E+04, -3.631626318272912E+05,  1.118168306203063E+04, -2.404868337863707E+00, -7.479378375549989E+00,  6.272598287939442E-01,  1.212945543093417E+00,  3.636319257841205E+05,  7.586222973996763E+00,
2458693.900000000, A.D. 2019-Jul-29 09:36:00.0000, -1.529855023946999E+04, -3.655672852472691E+05,  1.136486330665222E+04, -1.508827189321124E+00, -8.565774839231967E+00,  5.856680406806150E-01,  1.221057129544816E+00,  3.660637182246646E+05,  8.635398162735269E+00,
2458693.903472222, A.D. 2019-Jul-29 09:41:00.0000, -1.554010384084637E+04, -3.682989465750060E+05,  1.152626879240705E+04,  2.339052521201457E-02, -9.610004710586384E+00,  4.756587912720658E-01,  1.230207101724943E+00,  3.688068108751765E+05,  9.610651394885526E+00,
2458693.906944444, A.D. 2019-Jul-29 09:46:00.0000, -1.520742437621356E+04, -3.712849525494769E+05,  1.163993476612214E+04,  2.306589778261474E+00, -1.016629219733873E+01,  2.642844275799918E-01,  1.240119664874757E+00,  3.717785225469395E+05,  1.006671997707284E+01,
2458693.910416667, A.D. 2019-Jul-29 09:51:00.0000, -1.412331786174029E+04, -3.742886953444995E+05,  1.167625536111699E+04,  4.894951699957679E+00, -9.653696845801559E+00, -2.905334125507464E-02,  1.249988133894629E+00,  3.747370151311040E+05,  9.456758370716594E+00,
2458693.913888889, A.D. 2019-Jul-29 09:56:00.0000, -1.233400246179743E+04, -3.769750154527996E+05,  1.162432963800043E+04,  6.873328389580130E+00, -8.147304096147577E+00, -3.055091386088820E-01,  1.258723526855154E+00,  3.773558200583356E+05,  7.905014155791506E+00,
2458693.917361111, A.D. 2019-Jul-29 10:01:00.0000, -1.009932044739883E+04, -3.791537056019881E+05,  1.150222226507078E+04,  7.871792954756991E+00, -6.389273928942913E+00, -4.921506038049830E-01,  1.265750834751845E+00,  3.794625539658075E+05,  6.159649421684364E+00,
2458693.920833333, A.D. 2019-Jul-29 10:06:00.0000, -7.681868884370573E+03, -3.808340244885845E+05,  1.133758166976080E+04,  8.162163637317768E+00, -4.872267984772274E+00, -5.941314965128885E-01,  1.271146665281059E+00,  3.810801832631120E+05,  4.686910572192058E+00,
2458693.924305555, A.D. 2019-Jul-29 10:11:00.0000, -5.236141915771766E+03, -3.821127136566173E+05,  1.115095394285726E+04,  8.105757287311413E+00, -3.707446931672471E+00, -6.436308698214817E-01,  1.275253040167072E+00,  3.823112434836592E+05,  3.575732174826695E+00,
2458693.927777778, A.D. 2019-Jul-29 10:16:00.0000, -2.832768814833510E+03, -3.830875152345494E+05,  1.095426020828137E+04,  7.902364536164432E+00, -2.832707970762779E+00, -6.642110501686869E-01,  1.278399635673614E+00,  3.832545690848971E+05,  2.754079482800754E+00,
2458693.931250000, A.D. 2019-Jul-29 10:21:00.0000, -4.997983751745214E+02, -3.838334831300403E+05,  1.075395441899773E+04,  7.646571342539655E+00, -2.170085700127788E+00, -6.693185245357955E-01,  1.280834179308513E+00,  3.839844269053117E+05,  2.140534695007613E+00,
2458693.934722222, A.D. 2019-Jul-29 10:26:00.0000,  1.754197747672726E+03, -3.844046408893057E+05,  1.055348586749821E+04,  7.380270624544926E+00, -1.658823951543697E+00, -6.661522002912392E-01,  1.282732345790139E+00,  3.845534829005316E+05,  1.673566565599449E+00,
2458693.938194444, A.D. 2019-Jul-29 10:31:00.0000,  3.929127133648019E+03, -3.848396094839231E+05,  1.035469928715215E+04,  7.121266617609478E+00, -1.256323334146256E+00, -6.585685922020660E-01,  1.284218226678602E+00,  3.849989387843792E+05,  1.310767414197964E+00,
2458693.941666667, A.D. 2019-Jul-29 10:36:00.0000,  6.028399886087967E+03, -3.851663579455763E+05,  1.015857277727616E+04,  6.876533900285609E+00, -9.333491447291733E-01, -6.486747996199373E-01,  1.285380753475577E+00,  3.853474555503352E+05,  1.023387000763210E+00,
2458693.945138889, A.D. 2019-Jul-29 10:41:00.0000,  8.056692484630044E+03, -3.854055327528847E+05,  9.965606096881762E+03,  6.648184708239232E+00, -6.697092175328704E-01, -6.376479247756174E-01,  1.286284950112813E+00,  3.856185268827276E+05,  7.917603751287620E-01,
2458693.948611111, A.D. 2019-Jul-29 10:46:00.0000,  1.001894757526814E+04, -3.855726861909304E+05,  9.776029476506665E+03,  6.436176316368215E+00, -4.512280702334344E-01, -6.261573870919790E-01,  1.286979358033700E+00,  3.858267051401850E+05,  6.021967791627283E-01,
2458693.952083333, A.D. 2019-Jul-29 10:51:00.0000,  1.191993829761327E+04, -3.856797619615331E+05,  9.589919057304651E+03,  6.239558364531798E+00, -2.677602429239976E-01, -6.145876529013318E-01,  1.287500934789706E+00,  3.859830699179037E+05,  4.449703238405076E-01,
2458693.955555555, A.D. 2019-Jul-29 10:56:00.0000,  1.376409398569020E+04, -3.857360970213073E+05,  9.407262449599948E+03,  6.057052878869798E+00, -1.119014744547604E-01, -6.031591632743022E-01,  1.287878329648936E+00,  3.860962100503889E+05,  3.130313207285623E-01,
2458693.959027778, A.D. 2019-Jul-29 11:01:00.0000,  1.555544728639886E+04, -3.857491087736938E+05,  9.227996827837778E+03,  5.887322254691168E+00,  2.185376172699530E-02, -5.919960449317014E-01,  1.288134114265517E+00,  3.861728923493124E+05,  2.011713556174636E-01,
2458693.962500000, A.D. 2019-Jul-29 11:06:00.0000,  1.729763665844435E+04, -3.857247755795020E+05,  9.052031556465663E+03,  5.729088544955736E+00,  1.376692539648250E-01, -5.811644911450831E-01,  1.288286332514729E+00,  3.862185262323960E+05,  1.054753406807464E-01,
2458693.965972222, A.D. 2019-Jul-29 11:11:00.0000,  1.899393264179731E+04, -3.856679788006192E+05,  8.879261713211046E+03,  5.581181140091108E+00,  2.387456543740381E-01, -5.706965541799462E-01,  1.288349597282645E+00,  3.862374925326743E+05,  2.295132081863373E-02,
2458693.969444444, A.D. 2019-Jul-29 11:16:00.0000,  2.064727272929993E+04, -3.855827507151765E+05,  8.709576257397508E+03,  5.442551282489327E+00,  3.275791204215746E-01, -5.606022596312860E-01,  1.288335881131912E+00,  3.862333805341317E+05, -4.872086861201695E-02,
2458693.972916667, A.D. 2019-Jul-29 11:21:00.0000,  2.226029774524965E+04, -3.854724571850736E+05,  8.542863147172728E+03,  5.312268427575311E+00,  4.061409848709929E-01, -5.508798249961594E-01,  1.288255095942678E+00,  3.862091617436811E+05, -1.113634313141879E-01,
2458693.976388889, A.D. 2019-Jul-29 11:26:00.0000,  2.383538610320752E+04, -3.853399346431154E+05,  8.379012118904735E+03,  5.189512020961529E+00,  4.760076859089203E-01, -5.415196881569587E-01,  1.288115525481795E+00,  3.861673195721489E+05, -1.664256518956789E-01,
2458693.979861111, A.D. 2019-Jul-29 11:31:00.0000,  2.537468508204140E+04, -3.851875938866943E+05,  8.217916478952218E+03,  5.073559739213147E+00,  5.384535272304409E-01, -5.325080339274624E-01,  1.287924151639117E+00,  3.861099471374556E+05, -2.150727923719185E-01,
2458693.983333333, A.D. 2019-Jul-29 11:36:00.0000,  2.688013852096866E+04, -3.850174999666029E+05,  8.059474050917168E+03,  4.963775713043630E+00,  5.945189139580246E-01, -5.238288268223519E-01,  1.287686904401683E+00,  3.860388222049914E+05, -2.582512076086059E-01,
2458693.986805555, A.D. 2019-Jul-29 11:41:00.0000,  2.835351107169552E+04, -3.848314343804186E+05,  7.903587635780103E+03,  4.859599483022336E+00,  6.450610828600621E-01, -5.154650866877319E-01,  1.287408855609165E+00,  3.859554652740386E+05, -2.967365611435203E-01,
2458693.990277778, A.D. 2019-Jul-29 11:46:00.0000,  2.979640930392656E+04, -3.846309440283360E+05,  7.750165166429360E+03,  4.760536071908837E+00,  6.907923012124142E-01, -5.073996832810984E-01,  1.287094370820717E+00,  3.858611851063061E+05, -3.311699904558997E-01,
2458693.993750000, A.D. 2019-Jul-29 11:51:00.0000,  3.121030001171217E+04, -3.844173801449975E+05,  7.599119673658977E+03,  4.666147265458974E+00,  7.323089710872419E-01, -4.996158227018469E-01,  1.286747229581816E+00,  3.857571147810228E+05, -3.620855588757831E-01,
2458693.997222222, A.D. 2019-Jul-29 11:56:00.0000,  3.259652608069969E+04, -3.841919295530418E+05,  7.450369138133537E+03,  4.576044053592054E+00,  7.701140487161203E-01, -4.920973353250530E-01,  1.286370721575474E+00,  3.856442405203449E+05, -3.899313253323120E-01,
2458694.000694444, A.D. 2019-Jul-29 12:01:00.0000,  3.395632024874978E+04, -3.839556399727655E+05,  7.303836276587012E+03,  4.489880124699066E+00,  8.046344910690433E-01, -4.848288356361368E-01,  1.285967724172063E+00,  3.855234249382088E+05, -4.150856826225286E-01,
2458694.004166667, A.D. 2019-Jul-29 12:06:00.0000,  3.529081705709298E+04, -3.837094406849781E+05,  7.159448293354333E+03,  4.407346286920481E+00,  8.362349618574119E-01, -4.777957995875610E-01,  1.285540765487955E+00,  3.853954259448355E+05, -4.378701482633754E-01,
2458694.007638889, A.D. 2019-Jul-29 12:11:00.0000,  3.660106325126353E+04, -3.834541595276135E+05,  7.017136617182667E+03,  4.328165691119825E+00,  8.652286944078611E-01, -4.709845892688626E-01,  1.285092076050172E+00,  3.852609122354040E+05, -4.585594675907736E-01,
2458694.011111111, A.D. 2019-Jul-29 12:16:00.0000,  3.788802685407221E+04, -3.831905369750871E+05,  6.876836636064603E+03,  4.252089740212122E+00,  8.918861723827850E-01, -4.643824444560745E-01,  1.284623631425218E+00,  3.851204760698522E+05, -4.773896603377866E-01,
2458694.014583333, A.D. 2019-Jul-29 12:21:00.0000,  3.915260510243256E+04, -3.829192378772945E+05,  6.738487437779550E+03,  4.178894582548377E+00,  9.164421203762793E-01, -4.579774539127973E-01,  1.284137187623381E+00,  3.849746438868204E+05, -4.945644791969144E-01,
2458694.018055555, A.D. 2019-Jul-29 12:26:00.0000,  4.039563140754992E+04, -3.826408613077459E+05,  6.602031561099982E+03,  4.108378101095674E+00,  9.391011741581521E-01, -4.517585149450655E-01,  1.283634310684732E+00,  3.848238851733115E+05, -5.102606314717421E-01,
2458694.021527778, A.D. 2019-Jul-29 12:31:00.0000,  4.161788147715734E+04, -3.823559488725566E+05,  6.467414760108950E+03,  4.040357322773625E+00,  9.600425112072000E-01, -4.457152867714231E-01,  1.283116401544772E+00,  3.846686199192223E+05, -5.246320295451025E-01,
2458694.025000000, A.D. 2019-Jul-29 12:36:00.0000,  4.282007871534977E+04, -3.820649917587399E+05,  6.334585782973212E+03,  3.974666184041018E+00,  9.794236562820586E-01, -4.398381413431729E-01,  1.282584717045930E+00,  3.845092249164337E+05, -5.378132729578836E-01,
2458694.028472222, A.D. 2019-Jul-29 12:41:00.0000,  4.400289899867654E+04, -3.817684367433472E+05,  6.203496165549703E+03,  3.911153598799741E+00,  9.973836277717070E-01, -4.341181139452969E-01,  1.282040387782335E+00,  3.843460391085392E+05, -5.499225182000248E-01,
2458694.031944444, A.D. 2019-Jul-29 12:46:00.0000,  4.516697491218671E+04, -3.814666913410892E+05,  6.074100039652927E+03,  3.849681783258194E+00,  1.014045553728031E+00, -4.285468550389623E-01,  1.281484433327471E+00,  3.841793681559796E+05, -5.610638573051132E-01,
2458694.035416667, A.D. 2019-Jul-29 12:51:00.0000,  4.631289951663125E+04, -3.811601282337792E+05,  5.946353955468454E+03,  3.790124799632938E+00,  1.029518858572312E+00, -4.231165842238924E-01,  1.280917775286966E+00,  3.840094883491713E+05, -5.713292998801015E-01,
2458694.038888889, A.D. 2019-Jul-29 12:56:00.0000,  4.744122970752796E+04, -3.808490890979790E+05,  5.820216717394389E+03,  3.732367286641380E+00,  1.043901100151707E+00, -4.178200468103019E-01,  1.280341248534653E+00,  3.838366499769924E+05, -5.808004330420501E-01,
2458694.042361111, A.D. 2019-Jul-29 13:01:00.0000,  4.855248921796539E+04, -3.805338879258929E+05,  5.695649232488999E+03,  3.676303349817920E+00,  1.057279520419752E+00, -4.126504732328832E-01,  1.279755610923546E+00,  3.836610802380614E+05, -5.895498182577005E-01,
2458694.045833333, A.D. 2019-Jul-29 13:06:00.0000,  4.964717130958694E+04, -3.802148139175585E+05,  5.572614370657422E+03,  3.621835588926277E+00,  1.069732360303578E+00, -4.076015413712804E-01,  1.279161551710630E+00,  3.834829857664238E+05, -5.976421721154968E-01,
2458694.049305555, A.D. 2019-Jul-29 13:11:00.0000,  5.072574118996886E+04, -3.798921340087454E+05,  5.451076835705986E+03,  3.568874243275297E+00,  1.081329979403105E+00, -4.026673417336915E-01,  1.278559698892065E+00,  3.833025548305921E+05, -6.051353687446311E-01,
2458694.052777778, A.D. 2019-Jul-29 13:16:00.0000,  5.178863818899798E+04, -3.795660950881164E+05,  5.331003046451253E+03,  3.517336438719457E+00,  1.092135813375326E+00, -3.978423453958225E-01,  1.277950625611775E+00,  3.831199592547917E+05, -6.120812942932450E-01,
2458694.056250000, A.D. 2019-Jul-29 13:21:00.0000,  5.283627772328811E+04, -3.792369259479407E+05,  5.212361026999395E+03,  3.467145522527654E+00,  1.102207195715193E+00, -3.931213745426436E-01,  1.277334855778100E+00,  3.829353561027919E+05, -6.185265781344330E-01,
2458694.059722222, A.D. 2019-Jul-29 13:26:00.0000,  5.386905307231865E+04, -3.789048390060110E+05,  5.095120305546501E+03,  3.418230474474981E+00,  1.111596065733935E+00, -3.884995754504299E-01,  1.276712869002275E+00,  3.827488891584238E+05, -6.245132208871236E-01,
2458694.063194444, A.D. 2019-Jul-29 13:31:00.0000,  5.488733698828160E+04, -3.785700318298675E+05,  4.979251820913516E+03,  3.370525384134113E+00,  1.120349580648451E+00, -3.839723937286607E-01,  1.276085104952880E+00,  3.825606902310118E+05, -6.300791357189223E-01,
2458694.066666667, A.D. 2019-Jul-29 13:36:00.0000,  5.589148315792278E+04, -3.782326884899170E+05,  4.864727836197533E+03,  3.323968985860527E+00,  1.128510646543114E+00, -3.795355516477270E-01,  1.275451967206296E+00,  3.823708803097109E+05, -6.352586164694232E-01,
2458694.070138889, A.D. 2019-Jul-29 13:41:00.0000,  5.688182753260572E+04, -3.778929807638761E+05,  4.751521858932450E+03,  3.278504244166767E+00,  1.136118380434505E+00, -3.751850273816886E-01,  1.274813826660572E+00,  3.821795705869589E+05, -6.400827437857510E-01,
2458694.073611111, A.D. 2019-Jul-29 13:46:00.0000,  5.785868954074504E+04, -3.775510691577914E+05,  4.639608605973801E+03,  3.234077982658074E+00,  1.143208803126846E+00, -3.709168273355676E-01,  1.274171024394000E+00,  3.819868633154553E+05, -6.445800222266743E-01,
2458694.077083333, A.D. 2019-Jul-29 13:51:00.0000,  5.882237319487731E+04, -3.772071039961627E+05,  4.528963842618832E+03,  3.190640554428320E+00,  1.149814034190374E+00, -3.667278034702821E-01,  1.273523874789075E+00,  3.817928527447012E+05, -6.487755538876847E-01,
2458694.080555555, A.D. 2019-Jul-29 13:56:00.0000,  5.977316810494466E+04, -3.768612262217700E+05,  4.419564363968966E+03,  3.148145541104849E+00,  1.155964339220841E+00, -3.626143852316199E-01,  1.272872667743416E+00,  3.815976257838160E+05, -6.526930108733071E-01,
2458694.084027778, A.D. 2019-Jul-29 14:01:00.0000,  6.071135040634619E+04, -3.765135681252872E+05,  4.311387968806812E+03,  3.106549487300309E+00,  1.161687244586976E+00, -3.585733996777972E-01,  1.272217670683251E+00,  3.814012626051664E+05, -6.563537371594574E-01,
2458694.087500000, A.D. 2019-Jul-29 14:06:00.0000,  6.163718361153213E+04, -3.761642540765898E+05,  4.204413381177874E+03,  3.065811658940802E+00,  1.167008067802346E+00, -3.546018494055396E-01,  1.271559130611225E+00,  3.812038372582820E+05, -6.597772408464609E-01,
2458694.090972222, A.D. 2019-Jul-29 14:11:00.0000,  6.255091939352940E+04, -3.758134011546308E+05,  4.098620199558238E+03,  3.025893825589791E+00,  1.171950130625425E+00, -3.506969002466692E-01,  1.270897275849248E+00,  3.810054181923500E+05, -6.629813780439685E-01,
2458694.094444444, A.D. 2019-Jul-29 14:16:00.0000,  6.345279830693870E+04, -3.754611197172994E+05,  3.993988849613204E+03,  2.986760063653202E+00,  1.176534948048241E+00, -3.468558699699180E-01,  1.270232317608728E+00,  3.808060687269572E+05, -6.659825154452720E-01,
2458694.097916667, A.D. 2019-Jul-29 14:21:00.0000,  6.434305045281141E+04, -3.751075139177627E+05,  3.890500540195819E+03,  2.948376578120711E+00,  1.180782396289331E+00, -3.430762178945145E-01,  1.269564451407499E+00,  3.806058474768757E+05, -6.687956743926624E-01,
2458694.101388889, A.D. 2019-Jul-29 14:26:00.0000,  6.522189609257400E+04, -3.747526821732208E+05,  3.788137222335325E+03,  2.910711540826437E+00,  1.184710862452187E+00, -3.393555353343140E-01,  1.268893858350833E+00,  3.804048087361000E+05, -6.714346588206929E-01,
2458694.104861111, A.D. 2019-Jul-29 14:31:00.0000,  6.608954621568412E+04, -3.743967175912245E+05,  3.686881550976192E+03,  2.873734943455389E+00,  1.188337378133209E+00, -3.356915367983407E-01,  1.268220706291618E+00,  3.802030028256603E+05, -6.739121691215162E-01,
2458694.108333333, A.D. 2019-Jul-29 14:36:00.0000,  6.694620306520318E+04, -3.740397083580694E+05,  3.586716849252931E+03,  2.837418463736936E+00,  1.191677738944416E+00, -3.320820518805927E-01,  1.267545150882904E+00,  3.800004764091668E+05, -6.762399036873906E-01,
2458694.111805555, A.D. 2019-Jul-29 14:41:00.0000,  6.779206062507779E+04, -3.736817380932008E+05,  3.487627075095515E+03,  2.801735343449515E+00,  1.194746611646673E+00, -3.285250177779868E-01,  1.266867336534279E+00,  3.797972727795248E+05, -6.784286496416306E-01,
2458694.115277778, A.D. 2019-Jul-29 14:46:00.0000,  6.862730507220901E+04, -3.733228861733005E+05,  3.389596790023235E+03,  2.766660277044476E+00,  1.197557630359422E+00, -3.250184723833514E-01,  1.266187397282668E+00,  3.795934321199934E+05, -6.804883640604693E-01,
2458694.118750000, A.D. 2019-Jul-29 14:51:00.0000,  6.945211519702888E+04, -3.729632280286897E+05,  3.292611129869008E+03,  2.732169309770572E+00,  1.200123483121172E+00, -3.215605478987327E-01,  1.265505457585431E+00,  3.793889917419511E+05, -6.824282468189593E-01,
2458694.122222222, A.D. 2019-Jul-29 14:56:00.0000,  7.026666279435923E+04, -3.726028354153696E+05,  3.196655777408625E+03,  2.698239744414576E+00,  1.202455989903707E+00, -3.181494649304203E-01,  1.264821633045049E+00,  3.791839863021491E+05, -6.842568060339997E-01,
2458694.125694444, A.D. 2019-Jul-29 15:01:00.0000,  7.107111302770622E+04, -3.722417766646675E+05,  3.101716936664394E+03,  2.664850055768428E+00,  1.204566173046052E+00, -3.147835270198799E-01,  1.264136031071299E+00,  3.789784480012292E+05, -6.859819169603849E-01,
2458694.129166667, A.D. 2019-Jul-29 15:06:00.0000,  7.186562476891553E+04, -3.718801169128139E+05,  3.007781308793870E+03,  2.631979812094086E+00,  1.206464320949005E+00, -3.114611155755045E-01,  1.263448751487546E+00,  3.787724067654826E+05, -6.876108750800345E-01,
2458694.132638889, A.D. 2019-Jul-29 15:11:00.0000,  7.265035091523180E+04, -3.715179183123287E+05,  2.914836069444282E+03,  2.599609602916676E+00,  1.208160045767241E+00, -3.081806851712366E-01,  1.262759887086523E+00,  3.785658904134710E+05, -6.891504440327938E-01,
2458694.136111111, A.D. 2019-Jul-29 15:16:00.0000,  7.342543868557025E+04, -3.711552402269181E+05,  2.822868847465405E+03,  2.567720972551710E+00,  1.209662335745353E+00, -3.049407591815622E-01,  1.262069524140497E+00,  3.783589248089700E+05, -6.906068989561054E-01,
2458694.139583333, A.D. 2019-Jul-29 15:21:00.0000,  7.419102989763947E+04, -3.707921394114018E+05,  2.731867704885168E+03,  2.536296358835419E+00,  1.210979602766033E+00, -3.017399257251765E-01,  1.261377742870152E+00,  3.781515340015346E+05, -6.919860657311396E-01,
2458694.143055555, A.D. 2019-Jul-29 15:26:00.0000,  7.494726122740365E+04, -3.704286701780318E+05,  2.641821118059364E+03,  2.505319036583054E+00,  1.212119725610866E+00, -2.985768338921486E-01,  1.260684617876059E+00,  3.779437403558545E+05, -6.932933565727123E-01,
2458694.146527778, A.D. 2019-Jul-29 15:31:00.0000,  7.569426445223784E+04, -3.700648845504188E+05,  2.552717959913134E+03,  2.474773065349257E+00,  1.213090089375415E+00, -2.954501902316991E-01,  1.259990218536203E+00,  3.777355646709255E+05, -6.945338023481206E-01,
2458694.150000000, A.D. 2019-Jul-29 15:36:00.0000,  7.643216667900818E+04, -3.697008324061625E+05,  2.464547483199887E+03,  2.444643241108171E+00,  1.213897621429133E+00, -2.923587554797503E-01,  1.259294609372656E+00,  3.775270262899785E+05, -6.957120819646647E-01,
2458694.153472222, A.D. 2019-Jul-29 15:41:00.0000,  7.716109055820084E+04, -3.693365616091678E+05,  2.377299304708227E+03,  2.414915051509566E+00,  1.214548824266041E+00, -2.893013415072789E-01,  1.258597850390187E+00,  3.773181432019903E+05, -6.968325491261841E-01,
2458694.156944444, A.D. 2019-Jul-29 15:46:00.0000,  7.788115448512504E+04, -3.689721181325343E+05,  2.290963390353776E+03,  2.385574634401495E+00,  1.215049805553147E+00, -2.862768084721644E-01,  1.257899997389298E+00,  3.771089321355312E+05, -6.978992567245269E-01,
2458694.160416667, A.D. 2019-Jul-29 15:51:00.0000,  7.859247278912758E+04, -3.686075461728157E+05,  2.205530041096470E+03,  2.356608739340457E+00,  1.215406305649495E+00, -2.832840621587549E-01,  1.257201102255940E+00,  3.768994086456178E+05, -6.989159791018161E-01,
2458694.163888889, A.D. 2019-Jul-29 15:56:00.0000,  7.929515591167695E+04, -3.682428882563731E+05,  2.120989879629953E+03,  2.328004691837116E+00,  1.215623722838803E+00, -2.803220514907322E-01,  1.256501213229923E+00,  3.766895871941807E+05, -6.998862323930670E-01,
